"keyword","time","value"
"RBLX","2022-05-01",29
"RBLX","2022-05-02",52
"RBLX","2022-05-03",45
"RBLX","2022-05-04",50
"RBLX","2022-05-05",41
"RBLX","2022-05-06",41
"RBLX","2022-05-07",36
"RBLX","2022-05-08",34
"RBLX","2022-05-09",50
"RBLX","2022-05-10",89
"RBLX","2022-05-11",100
"RBLX","2022-05-12",63
"RBLX","2022-05-13",61
"RBLX","2022-05-14",30
"RBLX","2022-05-15",39
"RBLX","2022-05-16",45
"RBLX","2022-05-17",40
"RBLX","2022-05-18",38
"RBLX","2022-05-19",46
"RBLX","2022-05-20",40
"RBLX","2022-05-21",38
"RBLX","2022-05-22",24
"RBLX","2022-05-23",36
"RBLX","2022-05-24",40
"RBLX","2022-05-25",37
"RBLX","2022-05-26",39
"RBLX","2022-05-27",44
"RBLX","2022-05-28",30
"RBLX","2022-05-29",36
"RBLX","2022-05-30",25
"RBLX","2022-05-31",36
