"keyword","time","value"
"HLMN","2022-11-01",83
"HLMN","2022-11-02",61
"HLMN","2022-11-03",74
"HLMN","2022-11-04",56
"HLMN","2022-11-05",0
"HLMN","2022-11-06",0
"HLMN","2022-11-07",63
"HLMN","2022-11-08",70
"HLMN","2022-11-09",52
"HLMN","2022-11-10",55
"HLMN","2022-11-11",28
"HLMN","2022-11-12",14
"HLMN","2022-11-13",24
"HLMN","2022-11-14",100
"HLMN","2022-11-15",65
"HLMN","2022-11-16",43
"HLMN","2022-11-17",62
"HLMN","2022-11-18",74
"HLMN","2022-11-19",47
"HLMN","2022-11-20",47
"HLMN","2022-11-21",49
"HLMN","2022-11-22",72
"HLMN","2022-11-23",28
"HLMN","2022-11-24",36
"HLMN","2022-11-25",35
"HLMN","2022-11-26",12
"HLMN","2022-11-27",25
"HLMN","2022-11-28",42
"HLMN","2022-11-29",59
"HLMN","2022-11-30",31
