"keyword","time","value"
"AMC","2022-04-01",100
"AMC","2022-04-02",77
"AMC","2022-04-03",69
"AMC","2022-04-04",76
"AMC","2022-04-05",73
"AMC","2022-04-06",90
"AMC","2022-04-07",77
"AMC","2022-04-08",90
"AMC","2022-04-09",97
"AMC","2022-04-10",73
"AMC","2022-04-11",79
"AMC","2022-04-12",71
"AMC","2022-04-13",71
"AMC","2022-04-14",74
"AMC","2022-04-15",78
"AMC","2022-04-16",83
"AMC","2022-04-17",75
"AMC","2022-04-18",80
"AMC","2022-04-19",87
"AMC","2022-04-20",68
"AMC","2022-04-21",71
"AMC","2022-04-22",71
"AMC","2022-04-23",79
"AMC","2022-04-24",67
"AMC","2022-04-25",67
"AMC","2022-04-26",74
"AMC","2022-04-27",54
"AMC","2022-04-28",64
"AMC","2022-04-29",69
"AMC","2022-04-30",71
