"keyword","time","value"
"CTRA","2023-03-01",67
"CTRA","2023-03-02",37
"CTRA","2023-03-03",44
"CTRA","2023-03-04",20
"CTRA","2023-03-05",18
"CTRA","2023-03-06",80
"CTRA","2023-03-07",62
"CTRA","2023-03-08",32
"CTRA","2023-03-09",48
"CTRA","2023-03-10",34
"CTRA","2023-03-11",28
"CTRA","2023-03-12",13
"CTRA","2023-03-13",54
"CTRA","2023-03-14",100
"CTRA","2023-03-15",40
"CTRA","2023-03-16",30
"CTRA","2023-03-17",52
"CTRA","2023-03-18",15
"CTRA","2023-03-19",19
"CTRA","2023-03-20",38
"CTRA","2023-03-21",54
"CTRA","2023-03-22",39
"CTRA","2023-03-23",51
"CTRA","2023-03-24",45
"CTRA","2023-03-25",16
"CTRA","2023-03-26",0
"CTRA","2023-03-27",45
"CTRA","2023-03-28",43
"CTRA","2023-03-29",42
"CTRA","2023-03-30",56
"CTRA","2023-03-31",53
