"keyword","time","value"
"NFLX","2022-10-01",5
"NFLX","2022-10-02",2
"NFLX","2022-10-03",11
"NFLX","2022-10-04",12
"NFLX","2022-10-05",12
"NFLX","2022-10-06",7
"NFLX","2022-10-07",10
"NFLX","2022-10-08",5
"NFLX","2022-10-09",4
"NFLX","2022-10-10",9
"NFLX","2022-10-11",12
"NFLX","2022-10-12",12
"NFLX","2022-10-13",18
"NFLX","2022-10-14",13
"NFLX","2022-10-15",3
"NFLX","2022-10-16",3
"NFLX","2022-10-17",22
"NFLX","2022-10-18",99
"NFLX","2022-10-19",100
"NFLX","2022-10-20",37
"NFLX","2022-10-21",25
"NFLX","2022-10-22",7
"NFLX","2022-10-23",7
"NFLX","2022-10-24",19
"NFLX","2022-10-25",17
"NFLX","2022-10-26",20
"NFLX","2022-10-27",27
"NFLX","2022-10-28",19
"NFLX","2022-10-29",4
"NFLX","2022-10-30",2
"NFLX","2022-10-31",14
