"keyword","time","value"
"PHYS","2023-03-01",77
"PHYS","2023-03-02",93
"PHYS","2023-03-03",70
"PHYS","2023-03-04",45
"PHYS","2023-03-05",39
"PHYS","2023-03-06",75
"PHYS","2023-03-07",68
"PHYS","2023-03-08",64
"PHYS","2023-03-09",67
"PHYS","2023-03-10",66
"PHYS","2023-03-11",37
"PHYS","2023-03-12",50
"PHYS","2023-03-13",73
"PHYS","2023-03-14",64
"PHYS","2023-03-15",61
"PHYS","2023-03-16",88
"PHYS","2023-03-17",73
"PHYS","2023-03-18",39
"PHYS","2023-03-19",41
"PHYS","2023-03-20",100
"PHYS","2023-03-21",95
"PHYS","2023-03-22",73
"PHYS","2023-03-23",82
"PHYS","2023-03-24",82
"PHYS","2023-03-25",64
"PHYS","2023-03-26",47
"PHYS","2023-03-27",75
"PHYS","2023-03-28",66
"PHYS","2023-03-29",82
"PHYS","2023-03-30",77
"PHYS","2023-03-31",56
