"keyword","time","value"
"ATKR","2023-03-01",0
"ATKR","2023-03-02",0
"ATKR","2023-03-03",0
"ATKR","2023-03-04",0
"ATKR","2023-03-05",0
"ATKR","2023-03-06",0
"ATKR","2023-03-07",0
"ATKR","2023-03-08",26
"ATKR","2023-03-09",0
"ATKR","2023-03-10",66
"ATKR","2023-03-11",0
"ATKR","2023-03-12",44
"ATKR","2023-03-13",75
"ATKR","2023-03-14",0
"ATKR","2023-03-15",0
"ATKR","2023-03-16",0
"ATKR","2023-03-17",0
"ATKR","2023-03-18",0
"ATKR","2023-03-19",0
"ATKR","2023-03-20",31
"ATKR","2023-03-21",34
"ATKR","2023-03-22",0
"ATKR","2023-03-23",0
"ATKR","2023-03-24",46
"ATKR","2023-03-25",0
"ATKR","2023-03-26",0
"ATKR","2023-03-27",0
"ATKR","2023-03-28",0
"ATKR","2023-03-29",100
"ATKR","2023-03-30",0
"ATKR","2023-03-31",0
"ATKR","2023-04-01",0
"ATKR","2023-04-02",0
"ATKR","2023-04-03",58
