"keyword","time","value"
"HSAI","2022-08-01",0
"HSAI","2022-08-02",67
"HSAI","2022-08-03",60
"HSAI","2022-08-04",0
"HSAI","2022-08-05",0
"HSAI","2022-08-06",96
"HSAI","2022-08-07",66
"HSAI","2022-08-08",0
"HSAI","2022-08-09",0
"HSAI","2022-08-10",77
"HSAI","2022-08-11",0
"HSAI","2022-08-12",97
"HSAI","2022-08-13",85
"HSAI","2022-08-14",0
"HSAI","2022-08-15",0
"HSAI","2022-08-16",0
"HSAI","2022-08-17",56
"HSAI","2022-08-18",0
"HSAI","2022-08-19",55
"HSAI","2022-08-20",0
"HSAI","2022-08-21",0
"HSAI","2022-08-22",0
"HSAI","2022-08-23",0
"HSAI","2022-08-24",0
"HSAI","2022-08-25",0
"HSAI","2022-08-26",0
"HSAI","2022-08-27",100
"HSAI","2022-08-28",0
"HSAI","2022-08-29",0
"HSAI","2022-08-30",0
"HSAI","2022-08-31",0
