"keyword","time","value"
"TEAF","2023-02-01",0
"TEAF","2023-02-02",43
"TEAF","2023-02-03",30
"TEAF","2023-02-04",0
"TEAF","2023-02-05",0
"TEAF","2023-02-06",30
"TEAF","2023-02-07",59
"TEAF","2023-02-08",0
"TEAF","2023-02-09",30
"TEAF","2023-02-10",0
"TEAF","2023-02-11",0
"TEAF","2023-02-12",31
"TEAF","2023-02-13",32
"TEAF","2023-02-14",84
"TEAF","2023-02-15",100
"TEAF","2023-02-16",0
"TEAF","2023-02-17",0
"TEAF","2023-02-18",73
"TEAF","2023-02-19",0
"TEAF","2023-02-20",0
"TEAF","2023-02-21",0
"TEAF","2023-02-22",0
"TEAF","2023-02-23",0
"TEAF","2023-02-24",44
"TEAF","2023-02-25",33
"TEAF","2023-02-26",86
"TEAF","2023-02-27",0
"TEAF","2023-02-28",0
