"keyword","time","value"
"BBBY","2022-06-01",20
"BBBY","2022-06-02",10
"BBBY","2022-06-03",15
"BBBY","2022-06-04",6
"BBBY","2022-06-05",4
"BBBY","2022-06-06",19
"BBBY","2022-06-07",12
"BBBY","2022-06-08",21
"BBBY","2022-06-09",13
"BBBY","2022-06-10",28
"BBBY","2022-06-11",6
"BBBY","2022-06-12",4
"BBBY","2022-06-13",25
"BBBY","2022-06-14",22
"BBBY","2022-06-15",17
"BBBY","2022-06-16",23
"BBBY","2022-06-17",24
"BBBY","2022-06-18",7
"BBBY","2022-06-19",7
"BBBY","2022-06-20",9
"BBBY","2022-06-21",26
"BBBY","2022-06-22",33
"BBBY","2022-06-23",27
"BBBY","2022-06-24",23
"BBBY","2022-06-25",9
"BBBY","2022-06-26",3
"BBBY","2022-06-27",26
"BBBY","2022-06-28",25
"BBBY","2022-06-29",100
"BBBY","2022-06-30",68
