"keyword","time","value"
"YCBD","2022-04-01",54
"YCBD","2022-04-02",44
"YCBD","2022-04-03",0
"YCBD","2022-04-04",0
"YCBD","2022-04-05",0
"YCBD","2022-04-06",38
"YCBD","2022-04-07",0
"YCBD","2022-04-08",100
"YCBD","2022-04-09",0
"YCBD","2022-04-10",0
"YCBD","2022-04-11",0
"YCBD","2022-04-12",42
"YCBD","2022-04-13",0
"YCBD","2022-04-14",0
"YCBD","2022-04-15",0
"YCBD","2022-04-16",0
"YCBD","2022-04-17",0
"YCBD","2022-04-18",0
"YCBD","2022-04-19",0
"YCBD","2022-04-20",0
"YCBD","2022-04-21",0
"YCBD","2022-04-22",0
"YCBD","2022-04-23",0
"YCBD","2022-04-24",0
"YCBD","2022-04-25",0
"YCBD","2022-04-26",36
"YCBD","2022-04-27",0
"YCBD","2022-04-28",0
"YCBD","2022-04-29",0
"YCBD","2022-04-30",0
