"keyword","time","value"
"TSLA","2023-04-01",13
"TSLA","2023-04-02",15
"TSLA","2023-04-03",60
"TSLA","2023-04-04",45
"TSLA","2023-04-05",40
"TSLA","2023-04-06",42
"TSLA","2023-04-07",23
"TSLA","2023-04-08",6
"TSLA","2023-04-09",8
"TSLA","2023-04-10",41
"TSLA","2023-04-11",40
"TSLA","2023-04-12",39
"TSLA","2023-04-13",37
"TSLA","2023-04-14",37
"TSLA","2023-04-15",9
"TSLA","2023-04-16",7
"TSLA","2023-04-17",38
"TSLA","2023-04-18",37
"TSLA","2023-04-19",78
"TSLA","2023-04-20",100
"TSLA","2023-04-21",71
"TSLA","2023-04-22",15
"TSLA","2023-04-23",10
"TSLA","2023-04-24",47
