"keyword","time","value"
"AAL","2023-03-01",82
"AAL","2023-03-02",81
"AAL","2023-03-03",85
"AAL","2023-03-04",66
"AAL","2023-03-05",60
"AAL","2023-03-06",86
"AAL","2023-03-07",86
"AAL","2023-03-08",81
"AAL","2023-03-09",75
"AAL","2023-03-10",82
"AAL","2023-03-11",62
"AAL","2023-03-12",59
"AAL","2023-03-13",90
"AAL","2023-03-14",100
"AAL","2023-03-15",73
"AAL","2023-03-16",96
"AAL","2023-03-17",75
"AAL","2023-03-18",60
"AAL","2023-03-19",63
"AAL","2023-03-20",75
"AAL","2023-03-21",85
"AAL","2023-03-22",79
"AAL","2023-03-23",90
"AAL","2023-03-24",79
"AAL","2023-03-25",69
"AAL","2023-03-26",54
"AAL","2023-03-27",73
"AAL","2023-03-28",79
"AAL","2023-03-29",84
"AAL","2023-03-30",87
"AAL","2023-03-31",85
