"keyword","time","value"
"ERIC","2022-04-01",82
"ERIC","2022-04-02",81
"ERIC","2022-04-03",84
"ERIC","2022-04-04",78
"ERIC","2022-04-05",72
"ERIC","2022-04-06",89
"ERIC","2022-04-07",100
"ERIC","2022-04-08",78
"ERIC","2022-04-09",78
"ERIC","2022-04-10",96
"ERIC","2022-04-11",75
"ERIC","2022-04-12",69
"ERIC","2022-04-13",67
"ERIC","2022-04-14",69
"ERIC","2022-04-15",69
"ERIC","2022-04-16",70
"ERIC","2022-04-17",68
"ERIC","2022-04-18",68
"ERIC","2022-04-19",65
"ERIC","2022-04-20",70
"ERIC","2022-04-21",71
"ERIC","2022-04-22",72
"ERIC","2022-04-23",64
"ERIC","2022-04-24",73
"ERIC","2022-04-25",65
"ERIC","2022-04-26",67
"ERIC","2022-04-27",62
"ERIC","2022-04-28",61
"ERIC","2022-04-29",61
"ERIC","2022-04-30",71
