"keyword","time","value"
"HBAN","2022-06-01",73
"HBAN","2022-06-02",87
"HBAN","2022-06-03",0
"HBAN","2022-06-04",55
"HBAN","2022-06-05",94
"HBAN","2022-06-06",59
"HBAN","2022-06-07",0
"HBAN","2022-06-08",50
"HBAN","2022-06-09",56
"HBAN","2022-06-10",0
"HBAN","2022-06-11",59
"HBAN","2022-06-12",0
"HBAN","2022-06-13",0
"HBAN","2022-06-14",0
"HBAN","2022-06-15",37
"HBAN","2022-06-16",99
"HBAN","2022-06-17",0
"HBAN","2022-06-18",0
"HBAN","2022-06-19",43
"HBAN","2022-06-20",100
"HBAN","2022-06-21",64
"HBAN","2022-06-22",58
"HBAN","2022-06-23",68
"HBAN","2022-06-24",0
"HBAN","2022-06-25",0
"HBAN","2022-06-26",0
"HBAN","2022-06-27",60
"HBAN","2022-06-28",44
"HBAN","2022-06-29",0
"HBAN","2022-06-30",44
