"keyword","time","value"
"AAPL","2023-01-01",12
"AAPL","2023-01-02",21
"AAPL","2023-01-03",100
"AAPL","2023-01-04",99
"AAPL","2023-01-05",79
"AAPL","2023-01-06",75
"AAPL","2023-01-07",18
"AAPL","2023-01-08",14
"AAPL","2023-01-09",70
"AAPL","2023-01-10",59
"AAPL","2023-01-11",67
"AAPL","2023-01-12",64
"AAPL","2023-01-13",63
"AAPL","2023-01-14",17
"AAPL","2023-01-15",10
"AAPL","2023-01-16",25
"AAPL","2023-01-17",63
"AAPL","2023-01-18",62
"AAPL","2023-01-19",59
"AAPL","2023-01-20",66
"AAPL","2023-01-21",19
"AAPL","2023-01-22",14
"AAPL","2023-01-23",70
"AAPL","2023-01-24",77
"AAPL","2023-01-25",70
"AAPL","2023-01-26",76
"AAPL","2023-01-27",73
"AAPL","2023-01-28",20
"AAPL","2023-01-29",18
"AAPL","2023-01-30",73
"AAPL","2023-01-31",69
