"keyword","time","value"
"TSLA","2023-03-01",75
"TSLA","2023-03-02",100
"TSLA","2023-03-03",66
"TSLA","2023-03-04",18
"TSLA","2023-03-05",11
"TSLA","2023-03-06",58
"TSLA","2023-03-07",52
"TSLA","2023-03-08",57
"TSLA","2023-03-09",58
"TSLA","2023-03-10",60
"TSLA","2023-03-11",17
"TSLA","2023-03-12",12
"TSLA","2023-03-13",57
"TSLA","2023-03-14",46
"TSLA","2023-03-15",46
"TSLA","2023-03-16",47
"TSLA","2023-03-17",42
"TSLA","2023-03-18",11
"TSLA","2023-03-19",7
"TSLA","2023-03-20",43
"TSLA","2023-03-21",53
"TSLA","2023-03-22",54
"TSLA","2023-03-23",48
"TSLA","2023-03-24",42
"TSLA","2023-03-25",10
"TSLA","2023-03-26",8
"TSLA","2023-03-27",44
"TSLA","2023-03-28",40
"TSLA","2023-03-29",42
"TSLA","2023-03-30",42
"TSLA","2023-03-31",51
"TSLA","2023-04-01",15
"TSLA","2023-04-02",17
"TSLA","2023-04-03",68
