"keyword","time","value"
"BBIO","2022-09-01",64
"BBIO","2022-09-02",0
"BBIO","2022-09-03",0
"BBIO","2022-09-04",23
"BBIO","2022-09-05",0
"BBIO","2022-09-06",0
"BBIO","2022-09-07",51
"BBIO","2022-09-08",100
"BBIO","2022-09-09",0
"BBIO","2022-09-10",0
"BBIO","2022-09-11",0
"BBIO","2022-09-12",0
"BBIO","2022-09-13",56
"BBIO","2022-09-14",37
"BBIO","2022-09-15",0
"BBIO","2022-09-16",100
"BBIO","2022-09-17",34
"BBIO","2022-09-18",0
"BBIO","2022-09-19",25
"BBIO","2022-09-20",0
"BBIO","2022-09-21",61
"BBIO","2022-09-22",0
"BBIO","2022-09-23",0
"BBIO","2022-09-24",0
"BBIO","2022-09-25",47
"BBIO","2022-09-26",30
"BBIO","2022-09-27",0
"BBIO","2022-09-28",0
"BBIO","2022-09-29",82
"BBIO","2022-09-30",0
