"keyword","time","value"
"JBLU","2022-04-01",26
"JBLU","2022-04-02",0
"JBLU","2022-04-03",0
"JBLU","2022-04-04",9
"JBLU","2022-04-05",45
"JBLU","2022-04-06",100
"JBLU","2022-04-07",83
"JBLU","2022-04-08",68
"JBLU","2022-04-09",14
"JBLU","2022-04-10",8
"JBLU","2022-04-11",48
"JBLU","2022-04-12",30
"JBLU","2022-04-13",64
"JBLU","2022-04-14",45
"JBLU","2022-04-15",0
"JBLU","2022-04-16",0
"JBLU","2022-04-17",18
"JBLU","2022-04-18",18
"JBLU","2022-04-19",31
"JBLU","2022-04-20",40
"JBLU","2022-04-21",48
"JBLU","2022-04-22",17
"JBLU","2022-04-23",9
"JBLU","2022-04-24",17
"JBLU","2022-04-25",55
"JBLU","2022-04-26",82
"JBLU","2022-04-27",30
"JBLU","2022-04-28",63
"JBLU","2022-04-29",32
"JBLU","2022-04-30",0
