"keyword","time","value"
"TSLA","2022-04-01",42
"TSLA","2022-04-02",15
"TSLA","2022-04-03",11
"TSLA","2022-04-04",61
"TSLA","2022-04-05",47
"TSLA","2022-04-06",44
"TSLA","2022-04-07",42
"TSLA","2022-04-08",43
"TSLA","2022-04-09",10
"TSLA","2022-04-10",6
"TSLA","2022-04-11",46
"TSLA","2022-04-12",40
"TSLA","2022-04-13",40
"TSLA","2022-04-14",39
"TSLA","2022-04-15",19
"TSLA","2022-04-16",8
"TSLA","2022-04-17",6
"TSLA","2022-04-18",39
"TSLA","2022-04-19",42
"TSLA","2022-04-20",87
"TSLA","2022-04-21",100
"TSLA","2022-04-22",49
"TSLA","2022-04-23",16
"TSLA","2022-04-24",10
"TSLA","2022-04-25",51
"TSLA","2022-04-26",68
"TSLA","2022-04-27",76
"TSLA","2022-04-28",69
"TSLA","2022-04-29",67
"TSLA","2022-04-30",19
