"keyword","time","value"
"UFAB","2022-07-01",61
"UFAB","2022-07-02",0
"UFAB","2022-07-03",0
"UFAB","2022-07-04",0
"UFAB","2022-07-05",0
"UFAB","2022-07-06",52
"UFAB","2022-07-07",65
"UFAB","2022-07-08",0
"UFAB","2022-07-09",86
"UFAB","2022-07-10",0
"UFAB","2022-07-11",0
"UFAB","2022-07-12",0
"UFAB","2022-07-13",0
"UFAB","2022-07-14",0
"UFAB","2022-07-15",0
"UFAB","2022-07-16",72
"UFAB","2022-07-17",0
"UFAB","2022-07-18",0
"UFAB","2022-07-19",47
"UFAB","2022-07-20",0
"UFAB","2022-07-21",0
"UFAB","2022-07-22",0
"UFAB","2022-07-23",0
"UFAB","2022-07-24",0
"UFAB","2022-07-25",53
"UFAB","2022-07-26",63
"UFAB","2022-07-27",100
"UFAB","2022-07-28",83
"UFAB","2022-07-29",0
"UFAB","2022-07-30",55
"UFAB","2022-07-31",0
