"keyword","time","value"
"HAIA","2023-04-01",55
"HAIA","2023-04-02",52
"HAIA","2023-04-03",64
"HAIA","2023-04-04",100
"HAIA","2023-04-05",44
"HAIA","2023-04-06",69
"HAIA","2023-04-07",68
"HAIA","2023-04-08",35
"HAIA","2023-04-09",59
"HAIA","2023-04-10",62
"HAIA","2023-04-11",46
"HAIA","2023-04-12",69
"HAIA","2023-04-13",79
"HAIA","2023-04-14",50
"HAIA","2023-04-15",46
"HAIA","2023-04-16",21
"HAIA","2023-04-17",78
"HAIA","2023-04-18",63
"HAIA","2023-04-19",59
"HAIA","2023-04-20",70
"HAIA","2023-04-21",54
"HAIA","2023-04-22",42
"HAIA","2023-04-23",45
"HAIA","2023-04-24",78
