"keyword","time","value"
"STRO","2022-04-01",59
"STRO","2022-04-02",77
"STRO","2022-04-03",69
"STRO","2022-04-04",66
"STRO","2022-04-05",70
"STRO","2022-04-06",84
"STRO","2022-04-07",74
"STRO","2022-04-08",82
"STRO","2022-04-09",80
"STRO","2022-04-10",70
"STRO","2022-04-11",65
"STRO","2022-04-12",70
"STRO","2022-04-13",60
"STRO","2022-04-14",58
"STRO","2022-04-15",72
"STRO","2022-04-16",86
"STRO","2022-04-17",58
"STRO","2022-04-18",80
"STRO","2022-04-19",61
"STRO","2022-04-20",58
"STRO","2022-04-21",100
"STRO","2022-04-22",66
"STRO","2022-04-23",69
"STRO","2022-04-24",76
"STRO","2022-04-25",38
"STRO","2022-04-26",61
"STRO","2022-04-27",64
"STRO","2022-04-28",85
"STRO","2022-04-29",75
"STRO","2022-04-30",55
