"keyword","time","value"
"EXTR","2022-10-01",80
"EXTR","2022-10-02",39
"EXTR","2022-10-03",68
"EXTR","2022-10-04",57
"EXTR","2022-10-05",65
"EXTR","2022-10-06",47
"EXTR","2022-10-07",91
"EXTR","2022-10-08",51
"EXTR","2022-10-09",50
"EXTR","2022-10-10",77
"EXTR","2022-10-11",70
"EXTR","2022-10-12",58
"EXTR","2022-10-13",49
"EXTR","2022-10-14",92
"EXTR","2022-10-15",50
"EXTR","2022-10-16",65
"EXTR","2022-10-17",30
"EXTR","2022-10-18",92
"EXTR","2022-10-19",62
"EXTR","2022-10-20",89
"EXTR","2022-10-21",56
"EXTR","2022-10-22",67
"EXTR","2022-10-23",97
"EXTR","2022-10-24",100
"EXTR","2022-10-25",82
"EXTR","2022-10-26",34
"EXTR","2022-10-27",68
"EXTR","2022-10-28",43
"EXTR","2022-10-29",62
"EXTR","2022-10-30",66
"EXTR","2022-10-31",80
