"keyword","time","value"
"ETRN","2023-02-01",0
"ETRN","2023-02-02",45
"ETRN","2023-02-03",57
"ETRN","2023-02-04",0
"ETRN","2023-02-05",0
"ETRN","2023-02-06",0
"ETRN","2023-02-07",63
"ETRN","2023-02-08",0
"ETRN","2023-02-09",33
"ETRN","2023-02-10",35
"ETRN","2023-02-11",0
"ETRN","2023-02-12",42
"ETRN","2023-02-13",0
"ETRN","2023-02-14",29
"ETRN","2023-02-15",0
"ETRN","2023-02-16",36
"ETRN","2023-02-17",0
"ETRN","2023-02-18",100
"ETRN","2023-02-19",0
"ETRN","2023-02-20",0
"ETRN","2023-02-21",54
"ETRN","2023-02-22",0
"ETRN","2023-02-23",28
"ETRN","2023-02-24",39
"ETRN","2023-02-25",26
"ETRN","2023-02-26",38
"ETRN","2023-02-27",44
"ETRN","2023-02-28",47
