"keyword","time","value"
"PACW","2022-03-01",41
"PACW","2022-03-02",35
"PACW","2022-03-03",0
"PACW","2022-03-04",0
"PACW","2022-03-05",0
"PACW","2022-03-06",0
"PACW","2022-03-07",0
"PACW","2022-03-08",0
"PACW","2022-03-09",31
"PACW","2022-03-10",43
"PACW","2022-03-11",0
"PACW","2022-03-12",0
"PACW","2022-03-13",0
"PACW","2022-03-14",0
"PACW","2022-03-15",42
"PACW","2022-03-16",28
"PACW","2022-03-17",0
"PACW","2022-03-18",50
"PACW","2022-03-19",26
"PACW","2022-03-20",0
"PACW","2022-03-21",0
"PACW","2022-03-22",0
"PACW","2022-03-23",0
"PACW","2022-03-24",0
"PACW","2022-03-25",100
"PACW","2022-03-26",47
"PACW","2022-03-27",31
"PACW","2022-03-28",43
"PACW","2022-03-29",0
"PACW","2022-03-30",46
"PACW","2022-03-31",0
