"keyword","time","value"
"HYFM","2022-12-01",100
"HYFM","2022-12-02",0
"HYFM","2022-12-03",27
"HYFM","2022-12-04",0
"HYFM","2022-12-05",0
"HYFM","2022-12-06",0
"HYFM","2022-12-07",71
"HYFM","2022-12-08",0
"HYFM","2022-12-09",26
"HYFM","2022-12-10",0
"HYFM","2022-12-11",0
"HYFM","2022-12-12",31
"HYFM","2022-12-13",34
"HYFM","2022-12-14",0
"HYFM","2022-12-15",70
"HYFM","2022-12-16",50
"HYFM","2022-12-17",0
"HYFM","2022-12-18",0
"HYFM","2022-12-19",0
"HYFM","2022-12-20",0
"HYFM","2022-12-21",47
"HYFM","2022-12-22",0
"HYFM","2022-12-23",0
"HYFM","2022-12-24",0
"HYFM","2022-12-25",0
"HYFM","2022-12-26",0
"HYFM","2022-12-27",0
"HYFM","2022-12-28",39
"HYFM","2022-12-29",25
"HYFM","2022-12-30",0
"HYFM","2022-12-31",0
