"keyword","time","value"
"GMVD","2022-03-01",0
"GMVD","2022-03-02",25
"GMVD","2022-03-03",67
"GMVD","2022-03-04",37
"GMVD","2022-03-05",0
"GMVD","2022-03-06",27
"GMVD","2022-03-07",0
"GMVD","2022-03-08",30
"GMVD","2022-03-09",24
"GMVD","2022-03-10",100
"GMVD","2022-03-11",29
"GMVD","2022-03-12",0
"GMVD","2022-03-13",0
"GMVD","2022-03-14",22
"GMVD","2022-03-15",0
"GMVD","2022-03-16",22
"GMVD","2022-03-17",24
"GMVD","2022-03-18",0
"GMVD","2022-03-19",0
"GMVD","2022-03-20",57
"GMVD","2022-03-21",40
"GMVD","2022-03-22",17
"GMVD","2022-03-23",0
"GMVD","2022-03-24",0
"GMVD","2022-03-25",16
"GMVD","2022-03-26",0
"GMVD","2022-03-27",0
"GMVD","2022-03-28",42
"GMVD","2022-03-29",0
"GMVD","2022-03-30",0
"GMVD","2022-03-31",0
