"keyword","time","value"
"MSFT","2022-06-01",69
"MSFT","2022-06-02",100
"MSFT","2022-06-03",74
"MSFT","2022-06-04",20
"MSFT","2022-06-05",15
"MSFT","2022-06-06",69
"MSFT","2022-06-07",64
"MSFT","2022-06-08",57
"MSFT","2022-06-09",55
"MSFT","2022-06-10",70
"MSFT","2022-06-11",23
"MSFT","2022-06-12",17
"MSFT","2022-06-13",100
"MSFT","2022-06-14",83
"MSFT","2022-06-15",82
"MSFT","2022-06-16",87
"MSFT","2022-06-17",72
"MSFT","2022-06-18",23
"MSFT","2022-06-19",18
"MSFT","2022-06-20",33
"MSFT","2022-06-21",71
"MSFT","2022-06-22",63
"MSFT","2022-06-23",62
"MSFT","2022-06-24",66
"MSFT","2022-06-25",18
"MSFT","2022-06-26",14
"MSFT","2022-06-27",65
"MSFT","2022-06-28",62
"MSFT","2022-06-29",60
"MSFT","2022-06-30",55
