"keyword","time","value"
"JBLU","2022-07-01",22
"JBLU","2022-07-02",0
"JBLU","2022-07-03",16
"JBLU","2022-07-04",0
"JBLU","2022-07-05",15
"JBLU","2022-07-06",32
"JBLU","2022-07-07",40
"JBLU","2022-07-08",21
"JBLU","2022-07-09",0
"JBLU","2022-07-10",0
"JBLU","2022-07-11",0
"JBLU","2022-07-12",42
"JBLU","2022-07-13",28
"JBLU","2022-07-14",41
"JBLU","2022-07-15",57
"JBLU","2022-07-16",10
"JBLU","2022-07-17",0
"JBLU","2022-07-18",35
"JBLU","2022-07-19",38
"JBLU","2022-07-20",37
"JBLU","2022-07-21",23
"JBLU","2022-07-22",91
"JBLU","2022-07-23",0
"JBLU","2022-07-24",17
"JBLU","2022-07-25",20
"JBLU","2022-07-26",25
"JBLU","2022-07-27",50
"JBLU","2022-07-28",100
"JBLU","2022-07-29",51
"JBLU","2022-07-30",0
"JBLU","2022-07-31",0
