"keyword","time","value"
"ISRG","2022-06-01",92
"ISRG","2022-06-02",73
"ISRG","2022-06-03",52
"ISRG","2022-06-04",30
"ISRG","2022-06-05",0
"ISRG","2022-06-06",62
"ISRG","2022-06-07",67
"ISRG","2022-06-08",44
"ISRG","2022-06-09",100
"ISRG","2022-06-10",63
"ISRG","2022-06-11",21
"ISRG","2022-06-12",40
"ISRG","2022-06-13",80
"ISRG","2022-06-14",65
"ISRG","2022-06-15",75
"ISRG","2022-06-16",57
"ISRG","2022-06-17",90
"ISRG","2022-06-18",49
"ISRG","2022-06-19",44
"ISRG","2022-06-20",41
"ISRG","2022-06-21",96
"ISRG","2022-06-22",90
"ISRG","2022-06-23",71
"ISRG","2022-06-24",87
"ISRG","2022-06-25",20
"ISRG","2022-06-26",48
"ISRG","2022-06-27",68
"ISRG","2022-06-28",67
"ISRG","2022-06-29",54
"ISRG","2022-06-30",58
