"keyword","time","value"
"RIVN","2022-06-01",98
"RIVN","2022-06-02",100
"RIVN","2022-06-03",71
"RIVN","2022-06-04",24
"RIVN","2022-06-05",14
"RIVN","2022-06-06",68
"RIVN","2022-06-07",83
"RIVN","2022-06-08",77
"RIVN","2022-06-09",80
"RIVN","2022-06-10",56
"RIVN","2022-06-11",16
"RIVN","2022-06-12",18
"RIVN","2022-06-13",89
"RIVN","2022-06-14",63
"RIVN","2022-06-15",98
"RIVN","2022-06-16",76
"RIVN","2022-06-17",49
"RIVN","2022-06-18",13
"RIVN","2022-06-19",18
"RIVN","2022-06-20",32
"RIVN","2022-06-21",47
"RIVN","2022-06-22",61
"RIVN","2022-06-23",89
"RIVN","2022-06-24",64
"RIVN","2022-06-25",12
"RIVN","2022-06-26",11
"RIVN","2022-06-27",73
"RIVN","2022-06-28",41
"RIVN","2022-06-29",48
"RIVN","2022-06-30",60
