"keyword","time","value"
"BBIO","2023-03-01",0
"BBIO","2023-03-02",13
"BBIO","2023-03-03",18
"BBIO","2023-03-04",0
"BBIO","2023-03-05",12
"BBIO","2023-03-06",100
"BBIO","2023-03-07",35
"BBIO","2023-03-08",46
"BBIO","2023-03-09",11
"BBIO","2023-03-10",0
"BBIO","2023-03-11",10
"BBIO","2023-03-12",0
"BBIO","2023-03-13",0
"BBIO","2023-03-14",15
"BBIO","2023-03-15",0
"BBIO","2023-03-16",12
"BBIO","2023-03-17",0
"BBIO","2023-03-18",0
"BBIO","2023-03-19",16
"BBIO","2023-03-20",0
"BBIO","2023-03-21",10
"BBIO","2023-03-22",0
"BBIO","2023-03-23",7
"BBIO","2023-03-24",19
"BBIO","2023-03-25",11
"BBIO","2023-03-26",0
"BBIO","2023-03-27",21
"BBIO","2023-03-28",17
"BBIO","2023-03-29",43
"BBIO","2023-03-30",26
"BBIO","2023-03-31",21
