"keyword","time","value"
"BBBY","2022-04-01",67
"BBBY","2022-04-02",16
"BBBY","2022-04-03",11
"BBBY","2022-04-04",43
"BBBY","2022-04-05",37
"BBBY","2022-04-06",25
"BBBY","2022-04-07",40
"BBBY","2022-04-08",30
"BBBY","2022-04-09",10
"BBBY","2022-04-10",5
"BBBY","2022-04-11",35
"BBBY","2022-04-12",46
"BBBY","2022-04-13",100
"BBBY","2022-04-14",45
"BBBY","2022-04-15",14
"BBBY","2022-04-16",7
"BBBY","2022-04-17",8
"BBBY","2022-04-18",45
"BBBY","2022-04-19",19
"BBBY","2022-04-20",15
"BBBY","2022-04-21",23
"BBBY","2022-04-22",72
"BBBY","2022-04-23",28
"BBBY","2022-04-24",4
"BBBY","2022-04-25",31
"BBBY","2022-04-26",18
"BBBY","2022-04-27",25
"BBBY","2022-04-28",34
"BBBY","2022-04-29",17
"BBBY","2022-04-30",22
