"keyword","time","value"
"ETRN","2022-03-01",41
"ETRN","2022-03-02",42
"ETRN","2022-03-03",68
"ETRN","2022-03-04",35
"ETRN","2022-03-05",46
"ETRN","2022-03-06",0
"ETRN","2022-03-07",28
"ETRN","2022-03-08",0
"ETRN","2022-03-09",0
"ETRN","2022-03-10",52
"ETRN","2022-03-11",100
"ETRN","2022-03-12",54
"ETRN","2022-03-13",30
"ETRN","2022-03-14",41
"ETRN","2022-03-15",39
"ETRN","2022-03-16",67
"ETRN","2022-03-17",0
"ETRN","2022-03-18",36
"ETRN","2022-03-19",0
"ETRN","2022-03-20",26
"ETRN","2022-03-21",0
"ETRN","2022-03-22",25
"ETRN","2022-03-23",70
"ETRN","2022-03-24",21
"ETRN","2022-03-25",52
"ETRN","2022-03-26",0
"ETRN","2022-03-27",0
"ETRN","2022-03-28",38
"ETRN","2022-03-29",0
"ETRN","2022-03-30",33
"ETRN","2022-03-31",22
