"keyword","time","value"
"HYFM","2022-11-01",0
"HYFM","2022-11-02",0
"HYFM","2022-11-03",47
"HYFM","2022-11-04",0
"HYFM","2022-11-05",59
"HYFM","2022-11-06",0
"HYFM","2022-11-07",0
"HYFM","2022-11-08",0
"HYFM","2022-11-09",0
"HYFM","2022-11-10",100
"HYFM","2022-11-11",0
"HYFM","2022-11-12",0
"HYFM","2022-11-13",29
"HYFM","2022-11-14",0
"HYFM","2022-11-15",0
"HYFM","2022-11-16",23
"HYFM","2022-11-17",0
"HYFM","2022-11-18",0
"HYFM","2022-11-19",0
"HYFM","2022-11-20",0
"HYFM","2022-11-21",0
"HYFM","2022-11-22",0
"HYFM","2022-11-23",53
"HYFM","2022-11-24",0
"HYFM","2022-11-25",42
"HYFM","2022-11-26",0
"HYFM","2022-11-27",0
"HYFM","2022-11-28",22
"HYFM","2022-11-29",0
"HYFM","2022-11-30",0
