"keyword","time","value"
"DKNG","2022-07-01",45
"DKNG","2022-07-02",13
"DKNG","2022-07-03",9
"DKNG","2022-07-04",14
"DKNG","2022-07-05",71
"DKNG","2022-07-06",95
"DKNG","2022-07-07",86
"DKNG","2022-07-08",93
"DKNG","2022-07-09",19
"DKNG","2022-07-10",32
"DKNG","2022-07-11",72
"DKNG","2022-07-12",71
"DKNG","2022-07-13",87
"DKNG","2022-07-14",82
"DKNG","2022-07-15",75
"DKNG","2022-07-16",16
"DKNG","2022-07-17",19
"DKNG","2022-07-18",86
"DKNG","2022-07-19",74
"DKNG","2022-07-20",90
"DKNG","2022-07-21",90
"DKNG","2022-07-22",69
"DKNG","2022-07-23",32
"DKNG","2022-07-24",23
"DKNG","2022-07-25",62
"DKNG","2022-07-26",63
"DKNG","2022-07-27",87
"DKNG","2022-07-28",100
"DKNG","2022-07-29",55
"DKNG","2022-07-30",13
"DKNG","2022-07-31",0
