"keyword","time","value"
"SNAP","2023-01-01",83
"SNAP","2023-01-02",88
"SNAP","2023-01-03",89
"SNAP","2023-01-04",89
"SNAP","2023-01-05",87
"SNAP","2023-01-06",87
"SNAP","2023-01-07",84
"SNAP","2023-01-08",83
"SNAP","2023-01-09",95
"SNAP","2023-01-10",98
"SNAP","2023-01-11",87
"SNAP","2023-01-12",82
"SNAP","2023-01-13",83
"SNAP","2023-01-14",86
"SNAP","2023-01-15",83
"SNAP","2023-01-16",81
"SNAP","2023-01-17",84
"SNAP","2023-01-18",84
"SNAP","2023-01-19",84
"SNAP","2023-01-20",86
"SNAP","2023-01-21",84
"SNAP","2023-01-22",81
"SNAP","2023-01-23",84
"SNAP","2023-01-24",89
"SNAP","2023-01-25",86
"SNAP","2023-01-26",90
"SNAP","2023-01-27",88
"SNAP","2023-01-28",81
"SNAP","2023-01-29",93
"SNAP","2023-01-30",88
"SNAP","2023-01-31",100
