"keyword","time","value"
"FRC","2022-09-01",95
"FRC","2022-09-02",80
"FRC","2022-09-03",58
"FRC","2022-09-04",50
"FRC","2022-09-05",84
"FRC","2022-09-06",79
"FRC","2022-09-07",75
"FRC","2022-09-08",72
"FRC","2022-09-09",91
"FRC","2022-09-10",64
"FRC","2022-09-11",54
"FRC","2022-09-12",89
"FRC","2022-09-13",83
"FRC","2022-09-14",93
"FRC","2022-09-15",85
"FRC","2022-09-16",88
"FRC","2022-09-17",75
"FRC","2022-09-18",46
"FRC","2022-09-19",91
"FRC","2022-09-20",97
"FRC","2022-09-21",94
"FRC","2022-09-22",85
"FRC","2022-09-23",80
"FRC","2022-09-24",77
"FRC","2022-09-25",50
"FRC","2022-09-26",97
"FRC","2022-09-27",78
"FRC","2022-09-28",93
"FRC","2022-09-29",100
"FRC","2022-09-30",79
