"keyword","time","value"
"AMD","2023-04-01",82
"AMD","2023-04-02",83
"AMD","2023-04-03",83
"AMD","2023-04-04",83
"AMD","2023-04-05",91
"AMD","2023-04-06",100
"AMD","2023-04-07",90
"AMD","2023-04-08",84
"AMD","2023-04-09",85
"AMD","2023-04-10",90
"AMD","2023-04-11",88
"AMD","2023-04-12",87
"AMD","2023-04-13",87
"AMD","2023-04-14",89
"AMD","2023-04-15",73
"AMD","2023-04-16",81
"AMD","2023-04-17",85
"AMD","2023-04-18",87
"AMD","2023-04-19",83
"AMD","2023-04-20",93
"AMD","2023-04-21",85
"AMD","2023-04-22",85
"AMD","2023-04-23",84
"AMD","2023-04-24",86
