"keyword","time","value"
"ULBI","2022-06-01",35
"ULBI","2022-06-02",0
"ULBI","2022-06-03",0
"ULBI","2022-06-04",0
"ULBI","2022-06-05",0
"ULBI","2022-06-06",0
"ULBI","2022-06-07",0
"ULBI","2022-06-08",0
"ULBI","2022-06-09",0
"ULBI","2022-06-10",33
"ULBI","2022-06-11",0
"ULBI","2022-06-12",66
"ULBI","2022-06-13",0
"ULBI","2022-06-14",73
"ULBI","2022-06-15",0
"ULBI","2022-06-16",0
"ULBI","2022-06-17",36
"ULBI","2022-06-18",46
"ULBI","2022-06-19",0
"ULBI","2022-06-20",0
"ULBI","2022-06-21",37
"ULBI","2022-06-22",0
"ULBI","2022-06-23",0
"ULBI","2022-06-24",0
"ULBI","2022-06-25",100
"ULBI","2022-06-26",0
"ULBI","2022-06-27",65
"ULBI","2022-06-28",0
"ULBI","2022-06-29",39
"ULBI","2022-06-30",0
