"keyword","time","value"
"APE","2023-03-01",87
"APE","2023-03-02",92
"APE","2023-03-03",89
"APE","2023-03-04",79
"APE","2023-03-05",81
"APE","2023-03-06",91
"APE","2023-03-07",89
"APE","2023-03-08",90
"APE","2023-03-09",88
"APE","2023-03-10",90
"APE","2023-03-11",75
"APE","2023-03-12",80
"APE","2023-03-13",90
"APE","2023-03-14",95
"APE","2023-03-15",94
"APE","2023-03-16",96
"APE","2023-03-17",88
"APE","2023-03-18",76
"APE","2023-03-19",76
"APE","2023-03-20",92
"APE","2023-03-21",100
"APE","2023-03-22",97
"APE","2023-03-23",92
"APE","2023-03-24",93
"APE","2023-03-25",86
"APE","2023-03-26",85
"APE","2023-03-27",95
"APE","2023-03-28",94
"APE","2023-03-29",98
"APE","2023-03-30",95
"APE","2023-03-31",90
"APE","2023-04-01",80
"APE","2023-04-02",81
"APE","2023-04-03",92
