"keyword","time","value"
"STRO","2022-11-01",58
"STRO","2022-11-02",73
"STRO","2022-11-03",53
"STRO","2022-11-04",44
"STRO","2022-11-05",77
"STRO","2022-11-06",56
"STRO","2022-11-07",59
"STRO","2022-11-08",60
"STRO","2022-11-09",61
"STRO","2022-11-10",72
"STRO","2022-11-11",63
"STRO","2022-11-12",47
"STRO","2022-11-13",100
"STRO","2022-11-14",77
"STRO","2022-11-15",55
"STRO","2022-11-16",59
"STRO","2022-11-17",80
"STRO","2022-11-18",80
"STRO","2022-11-19",47
"STRO","2022-11-20",44
"STRO","2022-11-21",49
"STRO","2022-11-22",84
"STRO","2022-11-23",71
"STRO","2022-11-24",62
"STRO","2022-11-25",76
"STRO","2022-11-26",44
"STRO","2022-11-27",65
"STRO","2022-11-28",39
"STRO","2022-11-29",60
"STRO","2022-11-30",65
