"keyword","time","value"
"MRVL","2023-02-01",58
"MRVL","2023-02-02",100
"MRVL","2023-02-03",61
"MRVL","2023-02-04",20
"MRVL","2023-02-05",0
"MRVL","2023-02-06",74
"MRVL","2023-02-07",39
"MRVL","2023-02-08",47
"MRVL","2023-02-09",34
"MRVL","2023-02-10",52
"MRVL","2023-02-11",32
"MRVL","2023-02-12",0
"MRVL","2023-02-13",27
"MRVL","2023-02-14",71
"MRVL","2023-02-15",36
"MRVL","2023-02-16",39
"MRVL","2023-02-17",43
"MRVL","2023-02-18",14
"MRVL","2023-02-19",21
"MRVL","2023-02-20",20
"MRVL","2023-02-21",26
"MRVL","2023-02-22",21
"MRVL","2023-02-23",96
"MRVL","2023-02-24",36
"MRVL","2023-02-25",15
"MRVL","2023-02-26",0
"MRVL","2023-02-27",45
"MRVL","2023-02-28",30
