"keyword","time","value"
"GDEN","2022-04-01",0
"GDEN","2022-04-02",43
"GDEN","2022-04-03",34
"GDEN","2022-04-04",23
"GDEN","2022-04-05",48
"GDEN","2022-04-06",62
"GDEN","2022-04-07",24
"GDEN","2022-04-08",0
"GDEN","2022-04-09",50
"GDEN","2022-04-10",36
"GDEN","2022-04-11",0
"GDEN","2022-04-12",0
"GDEN","2022-04-13",0
"GDEN","2022-04-14",38
"GDEN","2022-04-15",49
"GDEN","2022-04-16",62
"GDEN","2022-04-17",26
"GDEN","2022-04-18",24
"GDEN","2022-04-19",100
"GDEN","2022-04-20",66
"GDEN","2022-04-21",83
"GDEN","2022-04-22",24
"GDEN","2022-04-23",36
"GDEN","2022-04-24",55
"GDEN","2022-04-25",60
"GDEN","2022-04-26",0
"GDEN","2022-04-27",34
"GDEN","2022-04-28",41
"GDEN","2022-04-29",39
"GDEN","2022-04-30",22
