"keyword","time","value"
"MRVL","2023-04-01",0
"MRVL","2023-04-02",18
"MRVL","2023-04-03",66
"MRVL","2023-04-04",88
"MRVL","2023-04-05",47
"MRVL","2023-04-06",75
"MRVL","2023-04-07",50
"MRVL","2023-04-08",40
"MRVL","2023-04-09",44
"MRVL","2023-04-10",57
"MRVL","2023-04-11",96
"MRVL","2023-04-12",40
"MRVL","2023-04-13",100
"MRVL","2023-04-14",35
"MRVL","2023-04-15",23
"MRVL","2023-04-16",32
"MRVL","2023-04-17",79
"MRVL","2023-04-18",82
"MRVL","2023-04-19",95
"MRVL","2023-04-20",67
"MRVL","2023-04-21",79
"MRVL","2023-04-22",0
"MRVL","2023-04-23",32
"MRVL","2023-04-24",29
