"keyword","time","value"
"YCBD","2022-05-01",0
"YCBD","2022-05-02",0
"YCBD","2022-05-03",27
"YCBD","2022-05-04",0
"YCBD","2022-05-05",0
"YCBD","2022-05-06",0
"YCBD","2022-05-07",0
"YCBD","2022-05-08",0
"YCBD","2022-05-09",0
"YCBD","2022-05-10",100
"YCBD","2022-05-11",81
"YCBD","2022-05-12",22
"YCBD","2022-05-13",0
"YCBD","2022-05-14",0
"YCBD","2022-05-15",55
"YCBD","2022-05-16",0
"YCBD","2022-05-17",0
"YCBD","2022-05-18",35
"YCBD","2022-05-19",0
"YCBD","2022-05-20",0
"YCBD","2022-05-21",32
"YCBD","2022-05-22",0
"YCBD","2022-05-23",0
"YCBD","2022-05-24",0
"YCBD","2022-05-25",0
"YCBD","2022-05-26",0
"YCBD","2022-05-27",0
"YCBD","2022-05-28",57
"YCBD","2022-05-29",49
"YCBD","2022-05-30",0
"YCBD","2022-05-31",88
