"keyword","time","value"
"BMEA","2023-02-01",0
"BMEA","2023-02-02",0
"BMEA","2023-02-03",0
"BMEA","2023-02-04",0
"BMEA","2023-02-05",0
"BMEA","2023-02-06",0
"BMEA","2023-02-07",0
"BMEA","2023-02-08",100
"BMEA","2023-02-09",0
"BMEA","2023-02-10",0
"BMEA","2023-02-11",0
"BMEA","2023-02-12",0
"BMEA","2023-02-13",0
"BMEA","2023-02-14",48
"BMEA","2023-02-15",0
"BMEA","2023-02-16",0
"BMEA","2023-02-17",0
"BMEA","2023-02-18",0
"BMEA","2023-02-19",0
"BMEA","2023-02-20",0
"BMEA","2023-02-21",0
"BMEA","2023-02-22",30
"BMEA","2023-02-23",0
"BMEA","2023-02-24",0
"BMEA","2023-02-25",41
"BMEA","2023-02-26",61
"BMEA","2023-02-27",100
"BMEA","2023-02-28",0
