"keyword","time","value"
"AGNC","2022-09-01",36
"AGNC","2022-09-02",52
"AGNC","2022-09-03",0
"AGNC","2022-09-04",12
"AGNC","2022-09-05",20
"AGNC","2022-09-06",25
"AGNC","2022-09-07",34
"AGNC","2022-09-08",28
"AGNC","2022-09-09",39
"AGNC","2022-09-10",15
"AGNC","2022-09-11",26
"AGNC","2022-09-12",37
"AGNC","2022-09-13",52
"AGNC","2022-09-14",59
"AGNC","2022-09-15",30
"AGNC","2022-09-16",72
"AGNC","2022-09-17",17
"AGNC","2022-09-18",26
"AGNC","2022-09-19",16
"AGNC","2022-09-20",37
"AGNC","2022-09-21",40
"AGNC","2022-09-22",43
"AGNC","2022-09-23",49
"AGNC","2022-09-24",16
"AGNC","2022-09-25",20
"AGNC","2022-09-26",71
"AGNC","2022-09-27",100
"AGNC","2022-09-28",62
"AGNC","2022-09-29",79
"AGNC","2022-09-30",72
