"keyword","time","value"
"MRVL","2022-08-01",39
"MRVL","2022-08-02",29
"MRVL","2022-08-03",34
"MRVL","2022-08-04",34
"MRVL","2022-08-05",36
"MRVL","2022-08-06",13
"MRVL","2022-08-07",14
"MRVL","2022-08-08",37
"MRVL","2022-08-09",58
"MRVL","2022-08-10",27
"MRVL","2022-08-11",34
"MRVL","2022-08-12",31
"MRVL","2022-08-13",11
"MRVL","2022-08-14",6
"MRVL","2022-08-15",28
"MRVL","2022-08-16",0
"MRVL","2022-08-17",30
"MRVL","2022-08-18",29
"MRVL","2022-08-19",27
"MRVL","2022-08-20",8
"MRVL","2022-08-21",7
"MRVL","2022-08-22",31
"MRVL","2022-08-23",20
"MRVL","2022-08-24",10
"MRVL","2022-08-25",100
"MRVL","2022-08-26",64
"MRVL","2022-08-27",25
"MRVL","2022-08-28",16
"MRVL","2022-08-29",16
"MRVL","2022-08-30",26
"MRVL","2022-08-31",35
