"keyword","time","value"
"ISRG","2022-05-01",0
"ISRG","2022-05-02",65
"ISRG","2022-05-03",61
"ISRG","2022-05-04",57
"ISRG","2022-05-05",89
"ISRG","2022-05-06",71
"ISRG","2022-05-07",24
"ISRG","2022-05-08",18
"ISRG","2022-05-09",94
"ISRG","2022-05-10",78
"ISRG","2022-05-11",100
"ISRG","2022-05-12",75
"ISRG","2022-05-13",79
"ISRG","2022-05-14",47
"ISRG","2022-05-15",22
"ISRG","2022-05-16",41
"ISRG","2022-05-17",63
"ISRG","2022-05-18",66
"ISRG","2022-05-19",43
"ISRG","2022-05-20",47
"ISRG","2022-05-21",38
"ISRG","2022-05-22",28
"ISRG","2022-05-23",55
"ISRG","2022-05-24",74
"ISRG","2022-05-25",70
"ISRG","2022-05-26",63
"ISRG","2022-05-27",65
"ISRG","2022-05-28",36
"ISRG","2022-05-29",24
"ISRG","2022-05-30",25
"ISRG","2022-05-31",36
