"keyword","time","value"
"WAL","2022-11-01",56
"WAL","2022-11-02",55
"WAL","2022-11-03",55
"WAL","2022-11-04",57
"WAL","2022-11-05",57
"WAL","2022-11-06",63
"WAL","2022-11-07",54
"WAL","2022-11-08",55
"WAL","2022-11-09",54
"WAL","2022-11-10",59
"WAL","2022-11-11",56
"WAL","2022-11-12",58
"WAL","2022-11-13",61
"WAL","2022-11-14",57
"WAL","2022-11-15",54
"WAL","2022-11-16",59
"WAL","2022-11-17",57
"WAL","2022-11-18",62
"WAL","2022-11-19",68
"WAL","2022-11-20",61
"WAL","2022-11-21",97
"WAL","2022-11-22",66
"WAL","2022-11-23",69
"WAL","2022-11-24",73
"WAL","2022-11-25",100
"WAL","2022-11-26",63
"WAL","2022-11-27",60
"WAL","2022-11-28",65
"WAL","2022-11-29",80
"WAL","2022-11-30",58
