"keyword","time","value"
"XPEV","2022-12-01",100
"XPEV","2022-12-02",68
"XPEV","2022-12-03",14
"XPEV","2022-12-04",6
"XPEV","2022-12-05",84
"XPEV","2022-12-06",39
"XPEV","2022-12-07",47
"XPEV","2022-12-08",57
"XPEV","2022-12-09",43
"XPEV","2022-12-10",20
"XPEV","2022-12-11",4
"XPEV","2022-12-12",52
"XPEV","2022-12-13",25
"XPEV","2022-12-14",23
"XPEV","2022-12-15",27
"XPEV","2022-12-16",28
"XPEV","2022-12-17",17
"XPEV","2022-12-18",0
"XPEV","2022-12-19",32
"XPEV","2022-12-20",38
"XPEV","2022-12-21",33
"XPEV","2022-12-22",29
"XPEV","2022-12-23",30
"XPEV","2022-12-24",0
"XPEV","2022-12-25",0
"XPEV","2022-12-26",7
"XPEV","2022-12-27",29
"XPEV","2022-12-28",29
"XPEV","2022-12-29",33
"XPEV","2022-12-30",23
"XPEV","2022-12-31",12
