"keyword","time","value"
"EXTR","2022-04-01",15
"EXTR","2022-04-02",36
"EXTR","2022-04-03",71
"EXTR","2022-04-04",70
"EXTR","2022-04-05",71
"EXTR","2022-04-06",22
"EXTR","2022-04-07",74
"EXTR","2022-04-08",54
"EXTR","2022-04-09",38
"EXTR","2022-04-10",31
"EXTR","2022-04-11",85
"EXTR","2022-04-12",91
"EXTR","2022-04-13",59
"EXTR","2022-04-14",65
"EXTR","2022-04-15",56
"EXTR","2022-04-16",23
"EXTR","2022-04-17",50
"EXTR","2022-04-18",51
"EXTR","2022-04-19",68
"EXTR","2022-04-20",76
"EXTR","2022-04-21",30
"EXTR","2022-04-22",66
"EXTR","2022-04-23",62
"EXTR","2022-04-24",62
"EXTR","2022-04-25",69
"EXTR","2022-04-26",78
"EXTR","2022-04-27",100
"EXTR","2022-04-28",67
"EXTR","2022-04-29",52
"EXTR","2022-04-30",44
