"keyword","time","value"
"TSLA","2023-01-01",13
"TSLA","2023-01-02",25
"TSLA","2023-01-03",97
"TSLA","2023-01-04",58
"TSLA","2023-01-05",60
"TSLA","2023-01-06",69
"TSLA","2023-01-07",18
"TSLA","2023-01-08",11
"TSLA","2023-01-09",52
"TSLA","2023-01-10",46
"TSLA","2023-01-11",48
"TSLA","2023-01-12",44
"TSLA","2023-01-13",57
"TSLA","2023-01-14",16
"TSLA","2023-01-15",10
"TSLA","2023-01-16",19
"TSLA","2023-01-17",45
"TSLA","2023-01-18",51
"TSLA","2023-01-19",44
"TSLA","2023-01-20",44
"TSLA","2023-01-21",13
"TSLA","2023-01-22",9
"TSLA","2023-01-23",47
"TSLA","2023-01-24",52
"TSLA","2023-01-25",78
"TSLA","2023-01-26",100
"TSLA","2023-01-27",86
"TSLA","2023-01-28",24
"TSLA","2023-01-29",13
"TSLA","2023-01-30",61
"TSLA","2023-01-31",58
