"keyword","time","value"
"APE","2023-01-01",0
"APE","2023-01-02",0
"APE","2023-01-03",0
"APE","2023-01-04",0
"APE","2023-01-05",0
"APE","2023-01-06",0
"APE","2023-01-07",0
"APE","2023-01-08",34
"APE","2023-01-09",34
"APE","2023-01-10",0
"APE","2023-01-11",100
"APE","2023-01-12",25
"APE","2023-01-13",50
"APE","2023-01-14",0
"APE","2023-01-15",0
"APE","2023-01-16",55
"APE","2023-01-17",0
"APE","2023-01-18",0
"APE","2023-01-19",0
"APE","2023-01-20",0
"APE","2023-01-21",0
"APE","2023-01-22",90
"APE","2023-01-23",33
"APE","2023-01-24",0
"APE","2023-01-25",0
"APE","2023-01-26",0
"APE","2023-01-27",0
"APE","2023-01-28",0
"APE","2023-01-29",0
"APE","2023-01-30",29
"APE","2023-01-31",0
