"keyword","time","value"
"GRAB","2022-05-01",88
"GRAB","2022-05-02",81
"GRAB","2022-05-03",85
"GRAB","2022-05-04",88
"GRAB","2022-05-05",94
"GRAB","2022-05-06",91
"GRAB","2022-05-07",96
"GRAB","2022-05-08",93
"GRAB","2022-05-09",99
"GRAB","2022-05-10",96
"GRAB","2022-05-11",100
"GRAB","2022-05-12",90
"GRAB","2022-05-13",95
"GRAB","2022-05-14",91
"GRAB","2022-05-15",91
"GRAB","2022-05-16",87
"GRAB","2022-05-17",90
"GRAB","2022-05-18",91
"GRAB","2022-05-19",100
"GRAB","2022-05-20",98
"GRAB","2022-05-21",93
"GRAB","2022-05-22",87
"GRAB","2022-05-23",94
"GRAB","2022-05-24",97
"GRAB","2022-05-25",93
"GRAB","2022-05-26",95
"GRAB","2022-05-27",96
"GRAB","2022-05-28",89
"GRAB","2022-05-29",91
"GRAB","2022-05-30",92
"GRAB","2022-05-31",93
