"keyword","time","value"
"AMC","2022-10-01",100
"AMC","2022-10-02",88
"AMC","2022-10-03",91
"AMC","2022-10-04",88
"AMC","2022-10-05",80
"AMC","2022-10-06",76
"AMC","2022-10-07",89
"AMC","2022-10-08",91
"AMC","2022-10-09",84
"AMC","2022-10-10",83
"AMC","2022-10-11",78
"AMC","2022-10-12",79
"AMC","2022-10-13",80
"AMC","2022-10-14",94
"AMC","2022-10-15",100
"AMC","2022-10-16",82
"AMC","2022-10-17",77
"AMC","2022-10-18",85
"AMC","2022-10-19",72
"AMC","2022-10-20",77
"AMC","2022-10-21",93
"AMC","2022-10-22",95
"AMC","2022-10-23",90
"AMC","2022-10-24",78
"AMC","2022-10-25",73
"AMC","2022-10-26",62
"AMC","2022-10-27",78
"AMC","2022-10-28",89
"AMC","2022-10-29",88
"AMC","2022-10-30",85
"AMC","2022-10-31",75
