"keyword","time","value"
"IRMD","2022-10-01",0
"IRMD","2022-10-02",0
"IRMD","2022-10-03",0
"IRMD","2022-10-04",0
"IRMD","2022-10-05",0
"IRMD","2022-10-06",0
"IRMD","2022-10-07",0
"IRMD","2022-10-08",0
"IRMD","2022-10-09",64
"IRMD","2022-10-10",98
"IRMD","2022-10-11",0
"IRMD","2022-10-12",0
"IRMD","2022-10-13",0
"IRMD","2022-10-14",0
"IRMD","2022-10-15",0
"IRMD","2022-10-16",57
"IRMD","2022-10-17",0
"IRMD","2022-10-18",73
"IRMD","2022-10-19",0
"IRMD","2022-10-20",61
"IRMD","2022-10-21",0
"IRMD","2022-10-22",100
"IRMD","2022-10-23",0
"IRMD","2022-10-24",0
"IRMD","2022-10-25",0
"IRMD","2022-10-26",0
"IRMD","2022-10-27",0
"IRMD","2022-10-28",0
"IRMD","2022-10-29",0
"IRMD","2022-10-30",0
"IRMD","2022-10-31",0
