"keyword","time","value"
"AGNC","2023-03-01",42
"AGNC","2023-03-02",72
"AGNC","2023-03-03",69
"AGNC","2023-03-04",25
"AGNC","2023-03-05",0
"AGNC","2023-03-06",56
"AGNC","2023-03-07",30
"AGNC","2023-03-08",67
"AGNC","2023-03-09",38
"AGNC","2023-03-10",73
"AGNC","2023-03-11",40
"AGNC","2023-03-12",46
"AGNC","2023-03-13",87
"AGNC","2023-03-14",56
"AGNC","2023-03-15",77
"AGNC","2023-03-16",56
"AGNC","2023-03-17",54
"AGNC","2023-03-18",26
"AGNC","2023-03-19",53
"AGNC","2023-03-20",93
"AGNC","2023-03-21",52
"AGNC","2023-03-22",58
"AGNC","2023-03-23",62
"AGNC","2023-03-24",71
"AGNC","2023-03-25",42
"AGNC","2023-03-26",21
"AGNC","2023-03-27",100
"AGNC","2023-03-28",72
"AGNC","2023-03-29",71
"AGNC","2023-03-30",83
"AGNC","2023-03-31",51
