"keyword","time","value"
"GRAB","2023-03-01",96
"GRAB","2023-03-02",98
"GRAB","2023-03-03",96
"GRAB","2023-03-04",98
"GRAB","2023-03-05",93
"GRAB","2023-03-06",97
"GRAB","2023-03-07",96
"GRAB","2023-03-08",94
"GRAB","2023-03-09",96
"GRAB","2023-03-10",97
"GRAB","2023-03-11",94
"GRAB","2023-03-12",95
"GRAB","2023-03-13",95
"GRAB","2023-03-14",94
"GRAB","2023-03-15",96
"GRAB","2023-03-16",92
"GRAB","2023-03-17",92
"GRAB","2023-03-18",92
"GRAB","2023-03-19",95
"GRAB","2023-03-20",98
"GRAB","2023-03-21",95
"GRAB","2023-03-22",94
"GRAB","2023-03-23",95
"GRAB","2023-03-24",97
"GRAB","2023-03-25",91
"GRAB","2023-03-26",89
"GRAB","2023-03-27",91
"GRAB","2023-03-28",92
"GRAB","2023-03-29",100
"GRAB","2023-03-30",93
"GRAB","2023-03-31",96
