"keyword","time","value"
"WAL","2022-03-01",89
"WAL","2022-03-02",78
"WAL","2022-03-03",81
"WAL","2022-03-04",82
"WAL","2022-03-05",81
"WAL","2022-03-06",81
"WAL","2022-03-07",98
"WAL","2022-03-08",82
"WAL","2022-03-09",80
"WAL","2022-03-10",79
"WAL","2022-03-11",81
"WAL","2022-03-12",84
"WAL","2022-03-13",85
"WAL","2022-03-14",93
"WAL","2022-03-15",81
"WAL","2022-03-16",78
"WAL","2022-03-17",88
"WAL","2022-03-18",84
"WAL","2022-03-19",87
"WAL","2022-03-20",84
"WAL","2022-03-21",84
"WAL","2022-03-22",81
"WAL","2022-03-23",99
"WAL","2022-03-24",89
"WAL","2022-03-25",89
"WAL","2022-03-26",100
"WAL","2022-03-27",87
"WAL","2022-03-28",86
"WAL","2022-03-29",86
"WAL","2022-03-30",82
"WAL","2022-03-31",87
