"keyword","time","value"
"RIVN","2022-07-01",38
"RIVN","2022-07-02",11
"RIVN","2022-07-03",17
"RIVN","2022-07-04",16
"RIVN","2022-07-05",39
"RIVN","2022-07-06",100
"RIVN","2022-07-07",94
"RIVN","2022-07-08",88
"RIVN","2022-07-09",12
"RIVN","2022-07-10",12
"RIVN","2022-07-11",58
"RIVN","2022-07-12",69
"RIVN","2022-07-13",58
"RIVN","2022-07-14",53
"RIVN","2022-07-15",67
"RIVN","2022-07-16",15
"RIVN","2022-07-17",10
"RIVN","2022-07-18",62
"RIVN","2022-07-19",49
"RIVN","2022-07-20",71
"RIVN","2022-07-21",72
"RIVN","2022-07-22",74
"RIVN","2022-07-23",17
"RIVN","2022-07-24",17
"RIVN","2022-07-25",59
"RIVN","2022-07-26",41
"RIVN","2022-07-27",64
"RIVN","2022-07-28",57
"RIVN","2022-07-29",59
"RIVN","2022-07-30",30
"RIVN","2022-07-31",4
