"keyword","time","value"
"NVDA","2022-12-01",87
"NVDA","2022-12-02",67
"NVDA","2022-12-03",19
"NVDA","2022-12-04",13
"NVDA","2022-12-05",60
"NVDA","2022-12-06",62
"NVDA","2022-12-07",65
"NVDA","2022-12-08",74
"NVDA","2022-12-09",80
"NVDA","2022-12-10",22
"NVDA","2022-12-11",11
"NVDA","2022-12-12",73
"NVDA","2022-12-13",100
"NVDA","2022-12-14",86
"NVDA","2022-12-15",85
"NVDA","2022-12-16",76
"NVDA","2022-12-17",17
"NVDA","2022-12-18",6
"NVDA","2022-12-19",61
"NVDA","2022-12-20",76
"NVDA","2022-12-21",75
"NVDA","2022-12-22",83
"NVDA","2022-12-23",71
"NVDA","2022-12-24",17
"NVDA","2022-12-25",12
"NVDA","2022-12-26",23
"NVDA","2022-12-27",70
"NVDA","2022-12-28",77
"NVDA","2022-12-29",81
"NVDA","2022-12-30",67
"NVDA","2022-12-31",18
